dataSource,scientificName,trait,family,year,latitude,longitude,observedMetadataUrl,annotationMethod,occurrenceID,genus,recordedBy,coordinateUncertaintyInMeters,verbatimTrait,modelUri,annotationID,mappedTraits
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1929,59.45,28.083334,https://www.gbif.org/occurrence/3016579496,machine,3016579496,Plantago,Albert Üksip,7307,flowers,doi:10.5281/zenodo.17079402,10a8649c-9e84-5e8c-831c-41102d0e8c90,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1961,57.75,23.25,https://www.gbif.org/occurrence/3016607007,machine,3016607007,Plantago,E. Lellep,7460,flowers,doi:10.5281/zenodo.17079402,ef1dbc7c-9301-504b-950e-90bd3b18ceb6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1957,57.85,26.416666,https://www.gbif.org/occurrence/3019962614,machine,3019962614,Plantago,E. Tammemägi,7451,flowers,doi:10.5281/zenodo.17079402,5ea4c166-5f7d-59be-a912-06e6a3a396c0,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1927,58.05,22.25,https://www.gbif.org/occurrence/3019963596,machine,3019963596,Plantago,S. Talts,7433,flowers,doi:10.5281/zenodo.17079402,f4990ddb-d102-5544-8892-f4c69fa79c50,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1849,58.05,26.416666,https://www.gbif.org/occurrence/3019965607,machine,3019965607,Plantago,Jacobson,7433,flowers,doi:10.5281/zenodo.17079402,95df45d0-a59f-5b79-bf5d-59d90cf551cb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1957,57.95,26.75,https://www.gbif.org/occurrence/3019966593,machine,3019966593,Plantago,E. Kask,7442,flowers,doi:10.5281/zenodo.17079402,2149ba80-257a-5509-8e63-20f6b445e7ea,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1959,58.15,27.083326,https://www.gbif.org/occurrence/3019966610,machine,3019966610,Plantago,A. Ojaveer,7424,flowers,doi:10.5281/zenodo.17079402,2cc44881-5fc3-5d39-80ea-b1366d9a3919,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Arcang.,flower present,Plantaginaceae,1956,58.85,23.083333,https://www.gbif.org/occurrence/3019967600,machine,3019967600,Plantago,H. Karu;L. Laasimer;H. Rebassoo,7361,flowers,doi:10.5281/zenodo.17079402,11811d4b-639f-5747-adac-e2ab1e351071,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1964,59.15,24.25,https://www.gbif.org/occurrence/3019968618,machine,3019968618,Plantago,M. Kask,7334,flowers,doi:10.5281/zenodo.17079402,427d5eda-9def-536e-9848-2921c6554e25,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1927,59.35,24.75,https://www.gbif.org/occurrence/3019969590,machine,3019969590,Plantago,,7316,flowers,doi:10.5281/zenodo.17079402,7c681ca4-8e55-5919-b779-d23e4847a796,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,1957,57.65,26.416667,https://www.gbif.org/occurrence/3019970624,machine,3019970624,Plantago,M. Kask,7470,flowers,doi:10.5281/zenodo.17079402,d2dbd6cd-76e1-5784-87fc-8f1465c07e6f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1922,59.45,25.25,https://www.gbif.org/occurrence/3019970638,machine,3019970638,Plantago,Gustav Vilbaste,7307,flowers,doi:10.5281/zenodo.17079402,87df2686-9213-58a8-8d22-d8a0a5cfcc11,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago winteri Wirtg.,flower present,Plantaginaceae,2016,59.16414,23.51337,https://www.gbif.org/occurrence/3020001700,machine,3020001700,Plantago,Tiit Hallikma;Tõnu Ploompuu,,flowers,doi:10.5281/zenodo.17079402,b4361407-029b-53bd-a018-d96a6d3dee0a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago winteri Wirtg.,flower present,Plantaginaceae,2016,58.29956,22.84077,https://www.gbif.org/occurrence/3020004360,machine,3020004360,Plantago,Toomas Kukk;Meeli Mesipuu,,flowers,doi:10.5281/zenodo.17079402,f8e8040e-6245-5ff8-8879-3ed56a1ab491,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago uliginosa F.W.Schmidt,flower present,Plantaginaceae,2016,58.49481,24.63219,https://www.gbif.org/occurrence/3020007687,machine,3020007687,Plantago,Tiit Hallikma;Tõnu Ploompuu,,flowers,doi:10.5281/zenodo.17079402,f8b9a911-8176-5f0b-abab-cb85a20d845e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago winteri Wirtg.,flower present,Plantaginaceae,2016,58.99044,23.1534,https://www.gbif.org/occurrence/3020009572,machine,3020009572,Plantago,Toomas Kukk;Sander Laherand,,flowers,doi:10.5281/zenodo.17079402,01197d07-7254-578a-830c-ea7b7b3bfd6e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago winteri Wirtg.,flower present,Plantaginaceae,2019,59.8162,26.36041,https://www.gbif.org/occurrence/3020015151,machine,3020015151,Plantago,Meeli Mesipuu,,flowers,doi:10.5281/zenodo.17079402,8d8cf0d0-1776-55e6-8f49-75053791d37e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2015,35.479817,-115.708217,https://www.gbif.org/occurrence/2610078323,machine,2610078323,Plantago,Jim M. André,,flowers,doi:10.5281/zenodo.17079402,84ed994d-b7e7-58ba-90e4-84751da547d6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2017,33.02626,-114.77074,https://www.gbif.org/occurrence/2610078580,machine,2610078580,Plantago,Jon P. Rebman; SDNHM botany volunteers,,flowers,doi:10.5281/zenodo.17079402,8a4786da-66e5-5617-a770-57a0b674cf0f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta E.Morris,flower present,Plantaginaceae,2014,33.1167,-117.2672,https://www.gbif.org/occurrence/2610080901,machine,2610080901,Plantago,Carolyn Martus,,flowers,doi:10.5281/zenodo.17079402,92502279-d2b1-579b-bae8-a30ebbd7cf7f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,2005,30.50394,-116.03878,https://www.gbif.org/occurrence/2610081707,machine,2610081707,Plantago,Sula E. Vanderplank; Billy Lesch,,flowers,doi:10.5281/zenodo.17079402,9d678705-b97e-526f-a3eb-7a7be01e8d75,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2017,34.22989,-115.41418,https://www.gbif.org/occurrence/2610083020,machine,2610083020,Plantago,"Sarah J. De Groot; Janneth Rivera, Alejandra Soto, Kristy Snyder, Linda Lee Worlow, Leland Lubinsky",,flowers,doi:10.5281/zenodo.17079402,3234845c-f020-5d67-89f4-1627927a7112,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta E.Morris,flower present,Plantaginaceae,1991,34.123611,-117.836667,https://www.gbif.org/occurrence/2610085690,machine,2610085690,Plantago,R. G. Swinney,10000,flowers,doi:10.5281/zenodo.17079402,3a6e7f4d-f58b-58b5-a527-48d3931cf542,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,2001,33.32425,-118.43585,https://www.gbif.org/occurrence/2610086022,machine,2610086022,Plantago,"Steven A. Junak; Darwin Sainz, Jeanette Sainz, Travis Columbus",,flowers,doi:10.5281/zenodo.17079402,5f9a207a-ec3e-5cc3-99ec-3117d448f744,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,2000,33.39416,-118.47692,https://www.gbif.org/occurrence/2610089894,machine,2610089894,Plantago,Steven A. Junak,,flowers,doi:10.5281/zenodo.17079402,4926867b-2c13-57fd-923f-a5b77c8d5830,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,2017,34.22804,-114.76123,https://www.gbif.org/occurrence/2610092430,machine,2610092430,Plantago,Janneth Rivera-Fonseca; Sarah J. De Groot,,flowers,doi:10.5281/zenodo.17079402,5460018e-4223-5302-8d4c-5b082e41924b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata Forssk.,flower present,Plantaginaceae,2003,33.35671,-118.3776,https://www.gbif.org/occurrence/2610092480,machine,2610092480,Plantago,Steven A. Junak,,flowers,doi:10.5281/zenodo.17079402,5bd7849f-0666-5aea-a121-b4d5848d751f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2010,32.317464,-114.056528,https://www.gbif.org/occurrence/2610095540,machine,2610095540,Plantago,"Richard Felger; Bill Broyles, Luke Taylor Evans, Richard Burton Laugharn, Joan Scott",,flowers,doi:10.5281/zenodo.17079402,303616d9-1a9c-5213-ba28-e5a94a3e1939,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2017,33.48769,-116.26891,https://www.gbif.org/occurrence/2610095793,machine,2610095793,Plantago,Duncan S. Bell; LeRoy Gross,,flowers,doi:10.5281/zenodo.17079402,275569d1-30ca-5bb7-b5e6-aa920472650f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2017,36.17135,-116.15975,https://www.gbif.org/occurrence/2610095860,machine,2610095860,Plantago,Sarah J. De Groot,,flowers,doi:10.5281/zenodo.17079402,257dcf6a-6516-5e39-9b8c-ee53ac59cc64,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago indica L.,flower present,Plantaginaceae,2012,34.153056,-117.3725,https://www.gbif.org/occurrence/2610098272,machine,2610098272,Plantago,"D. E. Bramlet; S. Nelson, D. Moscowitz, Florence Chan",100,flowers,doi:10.5281/zenodo.17079402,eff98fcc-beaa-5b7f-8b4a-4fcdd2372fb5,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta E.Morris,flower present,Plantaginaceae,2010,31.0798,-116.098,https://www.gbif.org/occurrence/2610101542,machine,2610101542,Plantago,"Sula Vanderplank; B. Wilder, S. Lahmeyer, K. Zimmerman, Heriberto Arauz",,flowers,doi:10.5281/zenodo.17079402,7b7fa004-6e1b-5654-8b10-31aa9c8cb040,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago ovata var. fastigiata (E.Morris) S.C.Meyers & Liston,flower present,Plantaginaceae,2017,36.01085,-117.3287,https://www.gbif.org/occurrence/2610101835,machine,2610101835,Plantago,BLM Ridgecrest Field Office staff,,flowers,doi:10.5281/zenodo.17079402,43aab76b-60cc-57fa-b795-2b95fdfe25c8,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2009,45.5302,-105.7931,https://www.gbif.org/occurrence/2620318649,machine,2620318649,Plantago,"Hallman, Hans",,flowers,doi:10.5281/zenodo.17079402,0361cad7-f5e7-5d3d-821a-8a8a72687bab,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago virginica L.,flower present,Plantaginaceae,2014,35.415069,-78.742739,https://www.gbif.org/occurrence/3470663294,machine,3470663294,Plantago,J Christopher Havran,,flowers,doi:10.5281/zenodo.17079402,cb63a8c4-b9ff-5392-8621-9f496fa7119f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago virginica L.,flower present,Plantaginaceae,1966,37.634453,-77.767018,https://www.gbif.org/occurrence/3496973309,machine,3496973309,Plantago,J. McLaughlin,1531,flowers,doi:10.5281/zenodo.17079402,a5fde524-25f4-586f-b683-67ae459a7462,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago virginica L.,flower present,Plantaginaceae,2009,33.330083,-81.8468,https://www.gbif.org/occurrence/3498204579,machine,3498204579,Plantago,"Damrel, D.Z.; Damrel, D.W.",,flowers,doi:10.5281/zenodo.17079402,72d2757d-cb71-5401-9cbe-a1dc44df9e8d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta E.Morris,flower present,Plantaginaceae,2014,38.688754,-122.439087,https://www.gbif.org/occurrence/3498269429,machine,3498269429,Plantago,M. C. Pace,,flowers,doi:10.5281/zenodo.17079402,047c92e3-41be-555e-a1e6-72f567a96cce,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago rhodosperma Decne.,flower present,Plantaginaceae,2020,32.196882,-104.228619,https://www.gbif.org/occurrence/3503017304,machine,3503017304,Plantago,NM080; C. DiBiase,,flowers,doi:10.5281/zenodo.17079402,fc7b321e-377d-5ce3-ba79-cca9912836a2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta E.Morris,flower present,Plantaginaceae,1993,32.87292,-117.119962,https://www.gbif.org/occurrence/3503019334,machine,3503019334,Plantago,Coralie Hull,1000,flowers,doi:10.5281/zenodo.17079402,fbf13742-f7dc-54ea-a151-9f577c7b5bf9,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta E.Morris,flower present,Plantaginaceae,2020,33.55147,-117.5725,https://www.gbif.org/occurrence/3503191982,machine,3503191982,Plantago,Michael G. Simpson; Rebecca E. Crowe,,flowers,doi:10.5281/zenodo.17079402,3efb8459-9fb9-5844-b23c-d13e97b5ecaf,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1985,33.670289,-117.945205,https://www.gbif.org/occurrence/3503198679,machine,3503198679,Plantago,Fred M. Roberts; Gordon A. Marsh,,flowers,doi:10.5281/zenodo.17079402,5c422c67-2498-5158-a0e7-b96656a03886,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago insularis Eastw.,flower present,Plantaginaceae,1973,34.0545,-116.5831,https://www.gbif.org/occurrence/3503201205,machine,3503201205,Plantago,T.W. Mulroy,3000,flowers,doi:10.5281/zenodo.17079402,958c76f6-a316-5cff-aeb4-85f8e6ffbda3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago erecta subsp. erecta,flower present,Plantaginaceae,1965,33.634224,-117.877951,https://www.gbif.org/occurrence/3503201214,machine,3503201214,Plantago,Ray Nesheim,307,flowers,doi:10.5281/zenodo.17079402,1474de5f-3b65-542c-be26-e914b48afd15,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago insularis var. fastigiata (E.Morris) Jeps.,flower present,Plantaginaceae,1963,33.7379,-116.5368,https://www.gbif.org/occurrence/3503203208,machine,3503203208,Plantago,R.H. Whittaker; W. A. Niering,300,flowers,doi:10.5281/zenodo.17079402,c040612e-6710-5108-b75b-974486f2a949,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago rugelii Decne.,flower present,Plantaginaceae,1994,34.857982,-92.250629,https://www.gbif.org/occurrence/3695175180,machine,3695175180,Plantago,Donald E. Culwell,,flowers,doi:10.5281/zenodo.17079402,441cf1e9-aff9-5e30-a398-34b777d431eb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
